Datetime,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
2014-01-21 10:00:00,23.4,71,1017.2,4.2,34
2014-01-21 11:00:00,24.7,67,1016.5,3.0,28
2014-01-21 12:00:00,26.2,62,1015.4,1.3,337
2014-01-21 13:00:00,27.5,59,1014.3,1.7,10
2014-01-21 14:00:00,27.7,60,1013.7,2.8,341
2014-01-21 16:00:00,27.8,56,1012.7,2.7,338
2014-01-21 17:00:00,28.0,56,1013.1,0.6,309
2014-01-21 18:00:00,27.4,59,1013.7,1.2,270
2014-01-21 19:00:00,26.0,65,1014.3,1.3,238
2014-01-21 20:00:00,25.5,74,1015.3,2.1,8
2014-01-21 21:00:00,25.4,71,1016.1,1.5,132
2014-01-21 22:00:00,24.3,74,1016.4,2.1,131
2014-01-21 23:00:00,23.8,80,1016.2,2.0,81
2014-01-22 00:00:00,23.7,83,1016.1,1.0,45
2014-01-22 01:00:00,23.2,84,1015.6,3.6,2
2014-01-22 02:00:00,22.7,70,1015.0,3.8,11
2014-01-22 03:00:00,22.1,75,1014.8,4.2,350
2014-01-22 04:00:00,21.3,77,1015.0,3.5,342
2014-01-22 05:00:00,20.5,81,1015.3,4.1,343
2014-01-22 06:00:00,19.8,79,1016.0,5.4,358
2014-01-22 07:00:00,19.1,80,1016.5,5.0,358
2014-01-22 08:00:00,19.4,78,1017.5,5.4,1
2014-01-22 09:00:00,20.6,70,1017.9,6.5,10
2014-01-22 10:00:00,21.7,68,1017.7,6.9,19
2014-01-22 11:00:00,22.9,64,1017.2,5.1,13
2014-01-22 12:00:00,23.8,61,1016.2,6.4,357
2014-01-22 13:00:00,24.7,59,1014.9,5.1,7
2014-01-22 14:00:00,25.7,55,1013.8,5.8,7
2014-01-22 15:00:00,25.9,51,1012.9,5.3,359
2014-01-22 16:00:00,26.2,49,1012.9,4.9,18
2014-01-22 17:00:00,25.9,52,1013.2,1.9,357
2014-01-22 19:00:00,23.2,67,1014.4,1.1,153
2014-01-22 20:00:00,23.3,65,1015.1,2.0,20
2014-01-22 21:00:00,23.7,58,1015.5,2.2,328
2014-01-22 22:00:00,23.1,57,1015.8,2.6,323
2014-01-22 23:00:00,22.5,55,1015.9,3.9,32
2014-01-23 00:00:00,22.2,58,1015.8,3.5,15
2014-01-23 01:00:00,21.5,58,1015.1,3.0,351
2014-01-23 02:00:00,20.7,63,1014.9,2.0,323
2014-01-23 03:00:00,19.7,66,1014.4,1.9,305
2014-01-23 04:00:00,19.3,72,1014.4,3.0,312
2014-01-23 05:00:00,18.7,74,1014.9,3.2,325
2014-01-23 06:00:00,18.2,80,1015.4,2.7,312
2014-01-23 07:00:00,17.9,82,1016.1,4.4,313
2014-01-23 08:00:00,18.4,81,1017.1,3.6,333
2014-01-23 09:00:00,20.0,74,1017.7,3.4,330
2014-01-23 10:00:00,21.7,69,1017.7,2.1,332
2014-01-23 11:00:00,23.4,64,1017.1,2.3,301
2014-01-23 12:00:00,25.0,58,1016.1,2.4,268
2014-01-23 13:00:00,25.8,54,1015.0,2.3,293
2014-01-23 14:00:00,26.8,49,1014.0,2.1,289
2014-01-23 15:00:00,27.2,48,1013.4,1.9,282
2014-01-23 16:00:00,27.4,50,1013.3,2.1,278
2014-01-23 17:00:00,26.6,53,1013.6,2.9,331
2014-01-23 18:00:00,25.2,60,1014.0,2.0,319
2014-01-23 19:00:00,24.1,66,1014.7,1.5,293
2014-01-23 20:00:00,23.2,70,1015.5,1.2,261
2014-01-23 21:00:00,21.5,80,1015.6,1.4,197
2014-01-23 22:00:00,20.9,83,1015.6,1.6,135
2014-01-23 23:00:00,20.7,83,1015.4,1.7,163
2014-01-24 00:00:00,20.4,82,1015.0,1.0,270
2014-01-24 01:00:00,19.7,86,1014.9,1.0,270
2014-01-24 02:00:00,19.2,89,1014.4,1.4,266
2014-01-24 03:00:00,19.0,91,1014.0,1.6,255
2014-01-24 04:00:00,18.7,90,1013.9,1.6,255
2014-01-24 05:00:00,18.6,92,1013.9,1.3,231
2014-01-24 06:00:00,18.3,93,1014.5,1.6,256
2014-01-24 07:00:00,18.7,96,1015.3,1.3,266
2014-01-24 08:00:00,20.9,96,1015.6,1.6,281
2014-01-24 09:00:00,22.8,87,1016.0,1.6,308
2014-01-24 10:00:00,23.9,78,1015.6,1.1,5
2014-01-24 11:00:00,25.9,67,1015.0,1.5,340
2014-01-24 12:00:00,26.6,61,1014.0,2.1,305
2014-01-24 13:00:00,27.4,49,1012.7,3.0,323
2014-01-24 14:00:00,28.0,37,1011.7,3.8,313
2014-01-24 15:00:00,27.8,41,1011.0,4.5,314
2014-01-24 16:00:00,27.9,41,1010.7,3.6,308
2014-01-24 17:00:00,27.4,40,1010.9,4.0,289
2014-01-24 18:00:00,26.3,45,1011.4,1.4,304
2014-01-24 19:00:00,23.8,52,1012.1,0.3,270
2014-01-24 20:00:00,22.2,64,1013.1,1.8,139
2014-01-24 21:00:00,21.4,69,1013.7,1.6,165
2014-01-24 22:00:00,20.8,71,1013.6,1.8,193
2014-01-24 23:00:00,20.0,78,1013.4,3.1,176
2014-01-25 00:00:00,19.9,92,1013.8,1.8,161
2014-01-25 01:00:00,19.8,94,1013.3,1.2,138
2014-01-25 02:00:00,19.5,96,1012.6,1.3,151
2014-01-25 03:00:00,19.0,95,1012.0,0.7,180
2014-01-25 04:00:00,18.5,96,1012.1,0.5,143
2014-01-25 05:00:00,18.1,98,1012.1,1.2,189
2014-01-25 06:00:00,17.4,100,1012.5,0.1,135
2014-01-25 07:00:00,17.4,100,1013.1,1.3,180
2014-01-25 08:00:00,19.3,100,1013.7,0.6,129
2014-01-25 09:00:00,22.9,89,1014.0,2.4,97
2014-01-25 10:00:00,25.2,71,1014.2,2.5,81
2014-01-25 11:00:00,26.0,62,1013.6,1.8,71
2014-01-25 12:00:00,27.2,59,1012.6,2.1,5
2014-01-25 13:00:00,27.7,52,1011.4,1.6,18
2014-01-25 14:00:00,28.3,50,1010.3,1.9,357
2014-01-25 15:00:00,28.0,57,1009.8,1.7,21
2014-01-25 16:00:00,28.3,52,1010.0,1.7,65
2014-01-25 17:00:00,27.0,63,1010.3,2.7,163
2014-01-25 18:00:00,25.6,71,1010.7,1.9,152
2014-01-25 19:00:00,24.5,74,1011.6,1.6,130
2014-01-25 20:00:00,23.5,76,1012.5,2.1,129
2014-01-25 21:00:00,22.6,79,1013.2,1.6,140
2014-01-25 22:00:00,22.0,86,1013.6,1.3,132
2014-01-25 23:00:00,21.4,89,1013.6,1.0,135
2014-01-26 00:00:00,20.7,90,1013.7,1.1,165
2014-01-26 01:00:00,20.1,95,1013.1,1.7,156
2014-01-26 02:00:00,20.2,97,1012.3,1.2,160
2014-01-26 03:00:00,19.7,97,1012.0,0.7,164
2014-01-26 04:00:00,20.0,100,1012.3,1.5,28
2014-01-26 05:00:00,20.5,100,1012.7,1.5,356
2014-01-26 06:00:00,20.0,99,1013.3,0.1,270
2014-01-26 07:00:00,19.4,100,1014.0,1.3,189
2014-01-26 08:00:00,21.2,100,1015.0,1.1,135
2014-01-26 09:00:00,23.9,83,1015.6,2.1,82
2014-01-26 10:00:00,24.6,79,1015.6,3.0,75
2014-01-26 11:00:00,26.6,67,1015.0,2.8,90
2014-01-26 12:00:00,27.6,60,1014.2,1.9,102
2014-01-26 13:00:00,28.2,56,1013.1,2.2,69
2014-01-26 14:00:00,28.8,51,1012.0,1.1,63
2014-01-26 15:00:00,28.8,52,1011.4,1.3,9
2014-01-26 16:00:00,27.9,61,1011.5,3.0,2
2014-01-26 18:00:00,26.9,59,1012.5,1.6,158
2014-01-26 19:00:00,25.0,68,1013.2,1.7,152
2014-01-26 20:00:00,23.7,73,1013.8,2.2,144
2014-01-26 21:00:00,22.8,78,1014.3,1.6,150
2014-01-26 22:00:00,22.2,82,1014.8,1.6,135
2014-01-26 23:00:00,21.8,86,1014.7,1.3,153
2014-01-27 00:00:00,21.2,90,1014.4,1.3,153
2014-01-27 01:00:00,20.9,92,1013.9,1.5,148
2014-01-27 02:00:00,20.9,94,1013.1,0.7,146
2014-01-27 03:00:00,21.0,95,1012.3,1.4,126
2014-01-27 04:00:00,21.2,96,1012.3,1.8,139
2014-01-27 05:00:00,21.0,96,1012.7,1.3,135
2014-01-27 06:00:00,21.0,97,1013.3,1.6,125
2014-01-27 07:00:00,21.1,97,1013.9,1.5,132
2014-01-27 08:00:00,23.0,90,1014.8,3.1,122
2014-01-27 09:00:00,25.4,77,1015.6,2.7,100
2014-01-27 10:00:00,27.0,67,1015.8,2.6,99
2014-01-27 11:00:00,27.8,60,1015.0,3.6,85
2014-01-27 12:00:00,28.3,55,1014.3,2.4,107
2014-01-27 13:00:00,29.2,52,1013.4,2.2,98
2014-01-27 14:00:00,29.3,52,1012.0,2.9,78
2014-01-27 15:00:00,29.7,49,1011.4,2.6,119
2014-01-27 16:00:00,30.4,47,1011.2,1.5,122
2014-01-27 17:00:00,29.7,50,1011.4,2.1,152
2014-01-27 18:00:00,27.6,58,1011.8,2.1,172
2014-01-27 19:00:00,25.5,74,1012.7,2.8,157
2014-01-27 20:00:00,23.9,82,1013.7,2.3,160
2014-01-27 21:00:00,23.0,84,1014.4,2.1,145
2014-01-27 22:00:00,22.6,86,1014.2,1.4,168
2014-01-27 23:00:00,21.9,88,1013.9,1.1,180
2014-01-28 00:00:00,21.4,89,1013.6,1.0,233
2014-01-28 01:00:00,21.0,92,1012.7,0.9,198
2014-01-28 02:00:00,21.0,92,1012.2,0.1,180
2014-01-28 03:00:00,21.2,94,1011.8,1.3,94
2014-01-28 04:00:00,22.0,90,1011.8,1.4,135
2014-01-28 05:00:00,21.9,91,1012.1,1.8,189
2014-01-28 06:00:00,21.5,95,1012.7,1.0,204
2014-01-28 07:00:00,21.5,95,1013.4,0.7,214
2014-01-28 09:00:00,24.4,82,1015.4,1.2,59
2014-01-28 10:00:00,26.2,75,1015.6,2.1,95
2014-01-28 11:00:00,27.2,69,1015.1,2.0,72
2014-01-28 12:00:00,28.3,62,1013.9,2.2,77
2014-01-28 13:00:00,29.3,58,1012.9,1.7,17
2014-01-28 14:00:00,29.3,58,1012.0,3.4,7
2014-01-28 15:00:00,29.4,60,1011.4,2.7,6
2014-01-28 16:00:00,28.7,63,1011.1,2.8,19
2014-01-28 17:00:00,28.4,63,1011.2,2.1,152
2014-01-28 18:00:00,27.0,69,1012.0,2.8,125
2014-01-28 19:00:00,25.5,71,1012.7,2.4,144
2014-01-28 20:00:00,24.3,77,1013.7,2.4,125
2014-01-28 21:00:00,23.9,78,1014.2,1.9,133
2014-01-28 22:00:00,23.6,79,1014.2,1.9,168
2014-01-28 23:00:00,22.6,85,1013.8,1.9,144
2014-01-29 00:00:00,22.4,87,1013.6,1.2,145
2014-01-29 01:00:00,22.5,86,1013.2,2.2,172
2014-01-29 02:00:00,22.3,87,1012.6,1.4,168
2014-01-29 03:00:00,22.2,87,1012.2,1.1,175
2014-01-29 04:00:00,22.0,88,1012.3,1.3,162
2014-01-29 05:00:00,21.8,90,1012.7,1.1,158
2014-01-29 06:00:00,21.6,91,1013.3,1.7,126
2014-01-29 07:00:00,22.5,92,1014.4,1.6,72
2014-01-29 08:00:00,23.6,87,1015.5,3.8,60
2014-01-29 09:00:00,24.1,81,1016.1,4.0,37
2014-01-29 10:00:00,25.6,69,1016.2,4.3,29
2014-01-29 11:00:00,26.6,70,1015.8,2.8,32
2014-01-29 12:00:00,27.3,62,1014.7,4.8,22
2014-01-29 13:00:00,28.2,55,1013.3,3.2,32
2014-01-29 15:00:00,29.6,55,1011.6,2.0,20
2014-01-29 16:00:00,29.7,55,1011.2,1.6,30
2014-01-29 17:00:00,29.1,60,1011.5,2.1,19
2014-01-29 18:00:00,27.9,66,1011.8,1.1,158
2014-01-29 19:00:00,26.2,66,1012.5,1.9,159
2014-01-29 20:00:00,25.0,70,1013.3,2.3,131
2014-01-29 21:00:00,24.1,75,1014.2,2.5,133
2014-01-29 22:00:00,23.3,82,1014.0,2.3,133
2014-01-29 23:00:00,22.7,85,1014.2,1.9,129
2014-01-30 00:00:00,22.3,87,1014.2,1.2,166
2014-01-30 01:00:00,21.3,91,1013.9,0.9,216
2014-01-30 02:00:00,21.0,95,1013.6,1.3,171
2014-01-30 03:00:00,21.2,95,1013.1,1.0,169
2014-01-30 04:00:00,21.2,94,1013.2,1.1,180
2014-01-30 05:00:00,21.2,94,1013.3,1.7,167
2014-01-30 06:00:00,21.2,94,1014.2,1.3,113
2014-01-30 07:00:00,21.4,94,1015.1,1.1,131
2014-01-30 08:00:00,22.7,91,1016.0,2.0,87
2014-01-30 09:00:00,24.4,79,1016.7,2.9,94
2014-01-30 10:00:00,26.3,69,1016.8,3.4,60
2014-01-30 11:00:00,27.4,60,1016.2,3.3,61
2014-01-30 12:00:00,28.2,57,1015.1,2.9,84
2014-01-30 13:00:00,29.3,49,1014.0,2.4,92
2014-01-30 14:00:00,29.7,46,1012.8,1.0,45
2014-01-30 15:00:00,29.8,48,1012.0,1.3,90
2014-01-30 17:00:00,30.0,49,1012.0,0.9,117
2014-01-30 18:00:00,27.0,58,1012.2,2.7,158
2014-01-30 19:00:00,25.0,64,1012.7,2.3,135
2014-01-30 20:00:00,24.1,68,1013.6,2.4,132
2014-01-30 21:00:00,23.3,77,1014.0,2.7,124
2014-01-30 22:00:00,22.8,82,1014.7,2.1,121
2014-01-30 23:00:00,22.3,85,1014.5,1.5,143
2014-01-31 00:00:00,21.8,88,1014.2,1.3,151
2014-01-31 01:00:00,21.1,90,1013.7,0.8,187
2014-01-31 02:00:00,20.4,93,1013.1,1.1,175
2014-01-31 03:00:00,20.1,94,1012.7,0.8,173
2014-01-31 05:00:00,19.8,94,1013.2,0.1,180
2014-01-31 06:00:00,19.5,95,1013.9,0.6,129
2014-01-31 07:00:00,19.5,97,1014.5,1.0,169
2014-01-31 08:00:00,21.7,93,1015.8,2.2,80
2014-01-31 09:00:00,24.2,82,1016.5,2.1,51
2014-01-31 10:00:00,25.4,70,1016.5,2.6,36
2014-01-31 11:00:00,26.7,66,1015.9,1.6,43
2014-01-31 12:00:00,28.1,63,1015.0,1.7,36
2014-01-31 15:00:00,29.7,53,1012.1,1.7,347
2014-01-31 16:00:00,29.0,55,1011.8,1.7,7
2014-01-31 17:00:00,29.6,50,1012.0,0.6,329
2014-01-31 18:00:00,27.6,70,1012.1,1.6,356
2014-01-31 19:00:00,26.1,66,1012.7,2.2,144
2014-01-31 20:00:00,24.8,70,1013.4,1.8,139
2014-01-31 21:00:00,23.8,76,1013.9,2.4,123
2014-01-31 22:00:00,23.2,81,1014.2,2.2,126
2014-01-31 23:00:00,22.6,87,1013.8,1.4,146
2014-02-01 00:00:00,21.7,91,1013.3,1.8,146
2014-02-01 01:00:00,21.5,95,1012.8,1.9,122
2014-02-01 02:00:00,21.4,94,1012.7,0.5,112
2014-02-01 03:00:00,21.5,94,1012.3,1.2,70
2014-02-01 04:00:00,20.7,95,1012.5,0.9,174
2014-02-01 05:00:00,20.0,98,1012.5,1.0,191
2014-02-01 06:00:00,19.6,99,1012.5,1.6,184
2014-02-01 07:00:00,19.5,100,1013.2,1.6,194
2014-02-01 08:00:00,21.4,99,1014.0,1.6,153
2014-02-01 09:00:00,24.4,82,1014.7,1.7,121
2014-02-01 10:00:00,26.0,73,1014.7,2.9,78
2014-02-01 11:00:00,28.0,59,1013.7,2.3,167
2014-02-01 12:00:00,28.4,57,1012.9,1.5,180
2014-02-01 13:00:00,29.3,53,1012.0,1.4,219
2014-02-01 14:00:00,29.3,53,1010.9,1.1,190
2014-02-01 15:00:00,29.8,50,1010.3,2.0,250
2014-02-01 16:00:00,30.1,49,1010.1,2.2,286
2014-02-01 17:00:00,29.2,51,1010.4,1.6,270
2014-02-01 18:00:00,28.0,64,1010.6,1.7,118
2014-02-01 19:00:00,25.6,71,1011.1,2.4,132
2014-02-01 20:00:00,24.1,76,1011.7,2.0,153
2014-02-01 21:00:00,22.9,82,1012.3,1.7,156
2014-02-01 22:00:00,22.3,87,1012.2,2.0,165
2014-02-01 23:00:00,21.5,91,1012.1,1.0,197
2014-02-02 00:00:00,21.2,95,1012.1,0.9,148
2014-02-02 01:00:00,21.4,95,1011.7,1.1,180
2014-02-02 02:00:00,21.0,97,1011.1,1.9,183
2014-02-02 03:00:00,20.8,99,1010.9,1.7,205
2014-02-02 04:00:00,20.8,99,1010.9,1.8,180
2014-02-02 05:00:00,20.7,100,1011.1,1.7,170
2014-02-02 06:00:00,20.8,100,1011.7,1.6,145
2014-02-02 07:00:00,21.1,100,1012.5,1.8,161
2014-02-02 08:00:00,22.4,96,1013.2,2.2,153
2014-02-02 09:00:00,24.2,83,1013.6,2.1,175
2014-02-02 10:00:00,26.0,72,1013.3,1.7,167
2014-02-02 11:00:00,27.3,67,1012.8,0.9,221
2014-02-02 13:00:00,28.1,63,1010.6,1.5,254
2014-02-02 14:00:00,28.0,66,1009.4,1.8,128
2014-02-02 15:00:00,28.5,62,1008.4,0.7,153
2014-02-02 16:00:00,29.2,59,1007.9,0.8,30
2014-02-02 17:00:00,28.9,57,1008.1,0.7,254
2014-02-02 18:00:00,28.8,60,1008.2,0.9,234
2014-02-02 19:00:00,27.3,67,1008.5,0.9,264
2014-02-02 20:00:00,25.5,77,1009.4,2.7,158
2014-02-02 21:00:00,24.7,80,1009.9,1.5,157
2014-02-02 22:00:00,23.7,85,1009.9,2.3,187
2014-02-02 23:00:00,22.9,88,1009.6,2.2,188
2014-02-03 00:00:00,22.2,90,1009.4,2.1,172
2014-02-03 01:00:00,22.0,92,1009.3,1.3,151
2014-02-03 02:00:00,22.3,91,1008.9,2.1,161
2014-02-03 03:00:00,21.8,93,1008.5,1.6,166
2014-02-03 04:00:00,21.4,96,1008.7,1.6,165
2014-02-03 05:00:00,21.1,97,1008.8,1.6,158
2014-02-03 06:00:00,20.8,99,1008.9,1.6,150
2014-02-03 07:00:00,21.0,100,1009.6,1.6,142
2014-02-03 08:00:00,22.6,96,1010.3,2.5,143
2014-02-03 09:00:00,25.1,84,1010.5,1.7,167
2014-02-03 10:00:00,26.4,77,1010.5,1.7,220
2014-02-03 11:00:00,27.8,70,1010.0,2.4,294
2014-02-03 12:00:00,28.2,65,1008.9,2.2,286
2014-02-03 13:00:00,29.2,59,1007.9,2.6,293
2014-02-03 14:00:00,30.2,58,1007.1,2.5,299
2014-02-03 15:00:00,30.6,54,1006.6,2.4,292
2014-02-03 16:00:00,30.9,56,1006.6,2.1,275
2014-02-03 17:00:00,30.0,59,1006.8,1.2,270
2014-02-03 18:00:00,29.3,60,1007.2,1.3,228
2014-02-03 19:00:00,27.7,69,1007.7,1.4,180
2014-02-03 20:00:00,25.5,85,1008.5,3.1,153
2014-02-03 21:00:00,24.3,90,1008.9,3.1,169
2014-02-03 22:00:00,23.6,94,1009.0,2.6,173
2014-02-03 23:00:00,23.3,96,1008.9,2.4,173
2014-02-04 00:00:00,23.0,97,1008.4,2.5,175
2014-02-04 01:00:00,22.9,98,1008.2,1.4,168
2014-02-04 02:00:00,22.9,98,1007.9,1.3,153
2014-02-04 03:00:00,23.1,98,1007.6,1.2,194
2014-02-04 04:00:00,22.8,98,1007.8,0.9,111
2014-02-04 05:00:00,22.6,99,1008.1,1.5,118
2014-02-04 06:00:00,22.6,100,1008.3,1.1,131
2014-02-04 07:00:00,22.7,100,1008.8,1.5,127
2014-02-04 08:00:00,23.6,97,1009.3,1.8,139
2014-02-04 09:00:00,25.0,90,1009.8,1.7,173
2014-02-04 10:00:00,26.5,80,1009.8,1.4,90
2014-02-04 11:00:00,27.9,72,1009.3,0.6,135
2014-02-04 12:00:00,28.4,70,1008.5,1.4,150
2014-02-04 13:00:00,28.8,68,1007.6,2.1,76
2014-02-04 14:00:00,30.2,61,1006.7,1.6,120
2014-02-04 15:00:00,30.2,61,1006.5,2.7,147
2014-02-04 16:00:00,29.9,64,1006.5,3.7,124
2014-02-04 17:00:00,28.5,67,1007.1,3.1,127
2014-02-04 18:00:00,27.0,73,1007.3,1.9,125
2014-02-04 19:00:00,25.6,79,1008.1,2.3,157
2014-02-04 20:00:00,24.6,83,1008.7,1.7,140
2014-02-04 21:00:00,23.6,88,1009.0,2.0,174
2014-02-04 22:00:00,23.0,93,1008.9,1.4,155
2014-02-04 23:00:00,22.6,95,1008.7,1.0,169
2014-02-05 00:00:00,22.3,96,1008.5,0.6,180
2014-02-05 01:00:00,22.1,99,1007.9,1.0,135
2014-02-05 02:00:00,22.4,100,1007.3,2.2,106
2014-02-05 03:00:00,22.3,97,1007.2,1.2,185
2014-02-05 04:00:00,21.4,100,1007.2,0.9,198
2014-02-05 05:00:00,21.5,100,1007.4,1.1,153
2014-02-05 06:00:00,21.2,100,1008.3,1.4,197
2014-02-05 07:00:00,21.5,100,1009.2,0.4,243
2014-02-05 08:00:00,22.7,100,1010.0,0.9,167
2014-02-05 09:00:00,24.7,88,1010.7,2.2,122
2014-02-05 10:00:00,25.7,81,1010.9,2.2,90
2014-02-05 11:00:00,26.7,75,1010.4,2.2,80
2014-02-05 12:00:00,28.0,67,1009.3,3.1,96
2014-02-05 13:00:00,29.4,61,1008.4,2.9,100
2014-02-05 14:00:00,29.2,62,1007.6,2.9,126
2014-02-05 15:00:00,29.3,61,1007.2,2.9,119
2014-02-05 16:00:00,29.3,61,1007.1,2.8,107
2014-02-05 17:00:00,28.2,65,1007.3,2.2,111
2014-02-05 18:00:00,27.0,70,1007.8,2.2,133
2014-02-05 19:00:00,25.6,75,1008.4,2.3,124
2014-02-05 20:00:00,24.7,83,1009.2,2.5,116
2014-02-05 21:00:00,24.1,87,1009.6,2.0,120
2014-02-05 22:00:00,23.4,91,1009.4,2.5,137
2014-02-05 23:00:00,23.0,92,1009.0,2.8,120
2014-02-06 00:00:00,22.8,93,1008.5,2.6,129
2014-02-06 01:00:00,22.5,94,1008.2,2.0,127
2014-02-06 02:00:00,22.2,95,1007.8,1.6,125
2014-02-06 03:00:00,21.9,96,1007.3,2.7,121
2014-02-06 04:00:00,21.9,96,1007.3,2.4,126
2014-02-06 05:00:00,21.7,95,1008.2,1.4,176
2014-02-06 06:00:00,20.9,98,1009.0,1.5,222
2014-02-06 07:00:00,20.8,100,1010.0,1.2,270
2014-02-06 08:00:00,22.2,99,1010.9,1.1,90
2014-02-06 09:00:00,25.1,80,1011.7,3.5,98
2014-02-06 10:00:00,26.5,72,1011.7,3.2,90
2014-02-06 11:00:00,27.7,63,1011.1,2.9,115
2014-02-06 12:00:00,28.5,60,1010.0,2.5,79
2014-02-06 13:00:00,29.0,58,1008.9,2.0,57
2014-02-06 14:00:00,29.6,56,1007.7,1.5,143
2014-02-06 15:00:00,29.9,56,1007.2,1.5,110
2014-02-06 16:00:00,30.3,54,1007.1,2.1,141
2014-02-06 17:00:00,29.5,56,1007.4,2.9,125
2014-02-06 18:00:00,28.1,60,1007.6,1.7,130
2014-02-06 19:00:00,26.3,69,1008.1,1.4,129
2014-02-06 20:00:00,25.1,72,1008.7,1.5,148
2014-02-06 21:00:00,23.9,79,1009.3,1.2,171
2014-02-06 22:00:00,23.0,85,1009.2,0.9,144
2014-02-06 23:00:00,22.2,89,1008.9,0.7,180
2014-02-07 00:00:00,21.2,95,1008.8,1.5,169
2014-02-07 01:00:00,21.0,98,1008.4,1.3,171
2014-02-07 02:00:00,20.9,100,1007.8,1.1,135
2014-02-07 03:00:00,21.0,100,1007.6,1.2,149
2014-02-07 04:00:00,21.0,100,1007.7,1.3,162
2014-02-07 05:00:00,20.9,100,1008.2,0.9,126
2014-02-07 06:00:00,20.9,100,1008.8,0.7,117
2014-02-07 07:00:00,21.4,100,1009.8,1.6,79
2014-02-07 08:00:00,22.0,100,1010.9,1.6,50
2014-02-07 09:00:00,22.9,100,1011.5,1.1,38
2014-02-07 10:00:00,25.6,85,1011.2,2.2,8
2014-02-07 11:00:00,27.2,76,1010.5,2.1,61
2014-02-07 12:00:00,28.2,66,1009.6,2.7,80
2014-02-07 13:00:00,29.0,63,1008.4,1.9,93
2014-02-07 14:00:00,29.9,58,1007.3,1.6,105
2014-02-07 15:00:00,31.3,52,1006.8,2.5,130
2014-02-07 16:00:00,31.3,49,1006.7,2.5,148
2014-02-07 17:00:00,30.7,51,1006.8,2.7,124
2014-02-07 18:00:00,29.0,60,1007.2,1.9,145
2014-02-07 19:00:00,26.7,74,1007.6,2.1,141
2014-02-07 20:00:00,25.3,80,1008.2,2.1,149
2014-02-07 21:00:00,24.2,85,1008.4,2.0,160
2014-02-07 22:00:00,23.2,89,1008.4,2.4,173
2014-02-07 23:00:00,22.4,92,1008.3,2.2,193
2014-02-08 00:00:00,21.7,96,1007.9,1.7,197
2014-02-08 01:00:00,21.4,99,1007.3,1.9,198
2014-02-08 02:00:00,21.1,100,1007.2,0.8,263
2014-02-08 03:00:00,21.7,100,1007.3,1.0,336
2014-02-08 04:00:00,21.1,100,1007.7,0.1,315
2014-02-08 05:00:00,21.4,100,1008.3,1.7,54
2014-02-08 06:00:00,21.8,100,1009.2,2.4,62
2014-02-08 07:00:00,21.5,100,1009.9,1.7,80
2014-02-08 08:00:00,22.7,99,1010.9,1.6,90
2014-02-08 09:00:00,24.8,86,1011.6,2.0,75
2014-02-08 10:00:00,26.4,74,1011.6,2.7,77
2014-02-08 11:00:00,27.1,68,1010.5,2.2,69
2014-02-08 12:00:00,28.8,61,1009.2,3.0,184
2014-02-08 13:00:00,30.0,58,1007.8,1.8,146
2014-02-08 14:00:00,30.9,55,1007.0,1.1,112
2014-02-08 15:00:00,31.4,53,1006.3,1.9,90
2014-02-08 16:00:00,31.3,55,1006.2,2.1,163
2014-02-08 17:00:00,30.9,57,1006.6,2.1,163
2014-02-08 18:00:00,29.3,64,1006.8,1.8,151
2014-02-08 19:00:00,27.6,73,1007.4,1.9,145
2014-02-08 20:00:00,26.2,80,1007.9,1.7,123
2014-02-08 21:00:00,25.0,85,1008.2,2.3,160
2014-02-08 22:00:00,23.9,91,1008.3,2.3,170
2014-02-08 23:00:00,23.4,92,1008.3,1.1,202
2014-02-09 00:00:00,22.7,95,1008.3,1.3,207
2014-02-09 01:00:00,22.4,98,1007.9,1.6,223
2014-02-09 02:00:00,22.1,99,1007.4,1.8,218
2014-02-09 03:00:00,22.2,100,1007.4,1.6,210
2014-02-09 04:00:00,22.3,100,1007.4,1.5,200
2014-02-09 05:00:00,22.0,100,1007.9,1.4,192
2014-02-09 06:00:00,21.9,100,1008.7,1.4,146
2014-02-09 07:00:00,22.2,100,1009.2,0.9,111
2014-02-09 08:00:00,23.5,99,1009.9,1.0,90
2014-02-09 09:00:00,25.6,86,1010.4,2.5,76
2014-02-09 10:00:00,27.1,77,1010.6,1.8,61
2014-02-09 11:00:00,28.0,73,1010.0,1.6,18
2014-02-09 12:00:00,28.9,64,1008.9,2.7,84
2014-02-09 13:00:00,29.9,61,1007.7,2.0,135
2014-02-09 14:00:00,30.9,56,1006.7,2.4,202
2014-02-09 15:00:00,31.0,55,1006.2,2.4,234
2014-02-09 16:00:00,31.8,51,1006.2,2.8,224
2014-02-09 17:00:00,31.1,54,1006.5,2.1,221
2014-02-09 18:00:00,29.5,61,1006.7,1.9,189
2014-02-09 19:00:00,27.9,69,1007.3,1.9,174
2014-02-09 20:00:00,26.4,81,1007.9,2.4,163
2014-02-09 21:00:00,25.3,87,1008.9,2.3,155
2014-02-09 22:00:00,24.4,90,1009.3,1.5,184
2014-02-09 23:00:00,23.8,93,1009.3,1.7,177
2014-02-10 00:00:00,23.2,96,1009.2,1.7,208
2014-02-10 01:00:00,23.1,98,1008.7,2.0,180
2014-02-10 02:00:00,22.8,98,1008.4,1.7,183
2014-02-10 03:00:00,22.7,99,1008.1,1.6,184
2014-02-10 04:00:00,22.5,100,1008.2,1.6,162
