Ngày,Giờ,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
22/01/2014,05:00,20.5,81,1015.3,4.1,343
22/01/2014,06:00,19.8,79,1016,5.4,358
22/01/2014,07:00,19.1,80,1016.5,5,358
22/01/2014,08:00,19.4,78,1017.5,5.4,1
22/01/2014,09:00,20.6,70,1017.9,6.5,10
22/01/2014,10:00,21.7,68,1017.7,6.9,19
22/01/2014,11:00,22.9,64,1017.2,5.1,13
22/01/2014,12:00,23.8,61,1016.2,6.4,357
22/01/2014,13:00,24.7,59,1014.9,5.1,7
22/01/2014,14:00,25.7,55,1013.8,5.8,7
22/01/2014,15:00,25.9,51,1012.9,5.3,359
22/01/2014,16:00,26.2,49,1012.9,4.9,18
22/01/2014,17:00,25.9,52,1013.2,1.9,357
22/01/2014,18:00,25.4,58,1013.7,0,-
22/01/2014,19:00,23.2,67,1014.4,1.1,153
22/01/2014,20:00,23.3,65,1015.1,2,20
22/01/2014,21:00,23.7,58,1015.5,2.2,328
22/01/2014,22:00,23.1,57,1015.8,2.6,323
22/01/2014,23:00,22.5,55,1015.9,3.9,32
23/01/2014,00:00,22.2,58,1015.8,3.5,15
23/01/2014,01:00,21.5,58,1015.1,3,351
23/01/2014,02:00,20.7,63,1014.9,2,323
23/01/2014,03:00,19.7,66,1014.4,1.9,305
23/01/2014,04:00,19.3,72,1014.4,3,312
23/01/2014,05:00,18.7,74,1014.9,3.2,325
23/01/2014,06:00,18.2,80,1015.4,2.7,312
23/01/2014,07:00,17.9,82,1016.1,4.4,313
23/01/2014,08:00,18.4,81,1017.1,3.6,333
23/01/2014,09:00,20,74,1017.7,3.4,330
23/01/2014,10:00,21.7,69,1017.7,2.1,332
23/01/2014,11:00,23.4,64,1017.1,2.3,301
23/01/2014,12:00,25,58,1016.1,2.4,268
23/01/2014,13:00,25.8,54,1015,2.3,293
23/01/2014,14:00,26.8,49,1014,2.1,289
23/01/2014,15:00,27.2,48,1013.4,1.9,282
23/01/2014,16:00,27.4,50,1013.3,2.1,278
23/01/2014,17:00,26.6,53,1013.6,2.9,331
23/01/2014,18:00,25.2,60,1014,2,319
23/01/2014,19:00,24.1,66,1014.7,1.5,293
23/01/2014,20:00,23.2,70,1015.5,1.2,261
23/01/2014,21:00,21.5,80,1015.6,1.4,197
23/01/2014,22:00,20.9,83,1015.6,1.6,135
23/01/2014,23:00,20.7,83,1015.4,1.7,163
24/01/2014,00:00,20.4,82,1015,1,270
24/01/2014,01:00,19.7,86,1014.9,1,270
24/01/2014,02:00,19.2,89,1014.4,1.4,266
24/01/2014,03:00,19,91,1014,1.6,255
24/01/2014,04:00,18.7,90,1013.9,1.6,255
24/01/2014,05:00,18.6,92,1013.9,1.3,231
24/01/2014,06:00,18.3,93,1014.5,1.6,256
24/01/2014,07:00,18.7,96,1015.3,1.3,266
24/01/2014,08:00,20.9,96,1015.6,1.6,281
24/01/2014,09:00,22.8,87,1016,1.6,308
24/01/2014,10:00,23.9,78,1015.6,1.1,5
24/01/2014,11:00,25.9,67,1015,1.5,340
24/01/2014,12:00,26.6,61,1014,2.1,305
24/01/2014,13:00,27.4,49,1012.7,3,323
24/01/2014,14:00,28,37,1011.7,3.8,313
24/01/2014,15:00,27.8,41,1011,4.5,314
24/01/2014,16:00,27.9,41,1010.7,3.6,308
24/01/2014,17:00,27.4,40,1010.9,4,289
24/01/2014,18:00,26.3,45,1011.4,1.4,304
24/01/2014,19:00,23.8,52,1012.1,0.3,270
24/01/2014,20:00,22.2,64,1013.1,1.8,139
24/01/2014,21:00,21.4,69,1013.7,1.6,165
24/01/2014,22:00,20.8,71,1013.6,1.8,193
24/01/2014,23:00,20,78,1013.4,3.1,176
25/01/2014,00:00,19.9,92,1013.8,1.8,161
25/01/2014,01:00,19.8,94,1013.3,1.2,138
25/01/2014,02:00,19.5,96,1012.6,1.3,151
25/01/2014,03:00,19,95,1012,0.7,180
25/01/2014,04:00,18.5,96,1012.1,0.5,143
25/01/2014,05:00,18.1,98,1012.1,1.2,189
25/01/2014,06:00,17.4,100,1012.5,0.1,135
25/01/2014,07:00,17.4,100,1013.1,1.3,180
25/01/2014,08:00,19.3,100,1013.7,0.6,129
25/01/2014,09:00,22.9,89,1014,2.4,97
25/01/2014,10:00,25.2,71,1014.2,2.5,81
25/01/2014,11:00,26,62,1013.6,1.8,71
25/01/2014,12:00,27.2,59,1012.6,2.1,5
25/01/2014,13:00,27.7,52,1011.4,1.6,18
25/01/2014,14:00,28.3,50,1010.3,1.9,357
25/01/2014,15:00,28,57,1009.8,1.7,21
25/01/2014,16:00,28.3,52,1010,1.7,65
25/01/2014,17:00,27,63,1010.3,2.7,163
25/01/2014,18:00,25.6,71,1010.7,1.9,152
25/01/2014,19:00,24.5,74,1011.6,1.6,130
25/01/2014,20:00,23.5,76,1012.5,2.1,129
25/01/2014,21:00,22.6,79,1013.2,1.6,140
25/01/2014,22:00,22,86,1013.6,1.3,132
25/01/2014,23:00,21.4,89,1013.6,1,135
26/01/2014,00:00,20.7,90,1013.7,1.1,165
26/01/2014,01:00,20.1,95,1013.1,1.7,156
26/01/2014,02:00,20.2,97,1012.3,1.2,160
26/01/2014,03:00,19.7,97,1012,0.7,164
26/01/2014,04:00,20,100,1012.3,1.5,28
26/01/2014,05:00,20.5,100,1012.7,1.5,356
26/01/2014,06:00,20,99,1013.3,0.1,270
26/01/2014,07:00,19.4,100,1014,1.3,189
26/01/2014,08:00,21.2,100,1015,1.1,135
26/01/2014,09:00,23.9,83,1015.6,2.1,82
26/01/2014,10:00,24.6,79,1015.6,3,75
26/01/2014,11:00,26.6,67,1015,2.8,90
26/01/2014,12:00,27.6,60,1014.2,1.9,102
26/01/2014,13:00,28.2,56,1013.1,2.2,69
26/01/2014,14:00,28.8,51,1012,1.1,63
26/01/2014,15:00,28.8,52,1011.4,1.3,9
26/01/2014,16:00,27.9,61,1011.5,3,2
26/01/2014,17:00,27.5,61,1011.8,0.4,0
26/01/2014,18:00,26.9,59,1012.5,1.6,158
26/01/2014,19:00,25,68,1013.2,1.7,152
26/01/2014,20:00,23.7,73,1013.8,2.2,144
26/01/2014,21:00,22.8,78,1014.3,1.6,150
26/01/2014,22:00,22.2,82,1014.8,1.6,135
26/01/2014,23:00,21.8,86,1014.7,1.3,153
27/01/2014,00:00,21.2,90,1014.4,1.3,153
27/01/2014,01:00,20.9,92,1013.9,1.5,148
27/01/2014,02:00,20.9,94,1013.1,0.7,146
27/01/2014,03:00,21,95,1012.3,1.4,126
27/01/2014,04:00,21.2,96,1012.3,1.8,139
27/01/2014,05:00,21,96,1012.7,1.3,135
27/01/2014,06:00,21,97,1013.3,1.6,125
27/01/2014,07:00,21.1,97,1013.9,1.5,132
27/01/2014,08:00,23,90,1014.8,3.1,122
27/01/2014,09:00,25.4,77,1015.6,2.7,100
27/01/2014,10:00,27,67,1015.8,2.6,99
27/01/2014,11:00,27.8,60,1015,3.6,85
27/01/2014,12:00,28.3,55,1014.3,2.4,107
27/01/2014,13:00,29.2,52,1013.4,2.2,98
27/01/2014,14:00,29.3,52,1012,2.9,78
27/01/2014,15:00,29.7,49,1011.4,2.6,119
27/01/2014,16:00,30.4,47,1011.2,1.5,122
27/01/2014,17:00,29.7,50,1011.4,2.1,152
27/01/2014,18:00,27.6,58,1011.8,2.1,172
27/01/2014,19:00,25.5,74,1012.7,2.8,157
27/01/2014,20:00,23.9,82,1013.7,2.3,160
27/01/2014,21:00,23,84,1014.4,2.1,145
27/01/2014,22:00,22.6,86,1014.2,1.4,168
27/01/2014,23:00,21.9,88,1013.9,1.1,180
28/01/2014,00:00,21.4,89,1013.6,1,233
28/01/2014,01:00,21,92,1012.7,0.9,198
28/01/2014,02:00,21,92,1012.2,0.1,180
28/01/2014,03:00,21.2,94,1011.8,1.3,94
28/01/2014,04:00,22,90,1011.8,1.4,135
28/01/2014,05:00,21.9,91,1012.1,1.8,189
28/01/2014,06:00,21.5,95,1012.7,1,204
28/01/2014,07:00,21.5,95,1013.4,0.7,214
28/01/2014,08:00,22.5,91,1014.5,0,-
28/01/2014,09:00,24.4,82,1015.4,1.2,59
28/01/2014,10:00,26.2,75,1015.6,2.1,95
28/01/2014,11:00,27.2,69,1015.1,2,72
28/01/2014,12:00,28.3,62,1013.9,2.2,77
28/01/2014,13:00,29.3,58,1012.9,1.7,17
28/01/2014,14:00,29.3,58,1012,3.4,7
28/01/2014,15:00,29.4,60,1011.4,2.7,6
28/01/2014,16:00,28.7,63,1011.1,2.8,19
28/01/2014,17:00,28.4,63,1011.2,2.1,152
28/01/2014,18:00,27,69,1012,2.8,125
28/01/2014,19:00,25.5,71,1012.7,2.4,144
28/01/2014,20:00,24.3,77,1013.7,2.4,125
28/01/2014,21:00,23.9,78,1014.2,1.9,133
28/01/2014,22:00,23.6,79,1014.2,1.9,168
28/01/2014,23:00,22.6,85,1013.8,1.9,144
29/01/2014,00:00,22.4,87,1013.6,1.2,145
29/01/2014,01:00,22.5,86,1013.2,2.2,172
29/01/2014,02:00,22.3,87,1012.6,1.4,168
29/01/2014,03:00,22.2,87,1012.2,1.1,175
29/01/2014,04:00,22,88,1012.3,1.3,162
29/01/2014,05:00,21.8,90,1012.7,1.1,158
29/01/2014,06:00,21.6,91,1013.3,1.7,126
29/01/2014,07:00,22.5,92,1014.4,1.6,72
29/01/2014,08:00,23.6,87,1015.5,3.8,60
29/01/2014,09:00,24.1,81,1016.1,4,37
29/01/2014,10:00,25.6,69,1016.2,4.3,29
29/01/2014,11:00,26.6,70,1015.8,2.8,32
29/01/2014,12:00,27.3,62,1014.7,4.8,22
29/01/2014,13:00,28.2,55,1013.3,3.2,32
29/01/2014,14:00,29,54,1012.2,2.1,0
29/01/2014,15:00,29.6,55,1011.6,2,20
29/01/2014,16:00,29.7,55,1011.2,1.6,30
29/01/2014,17:00,29.1,60,1011.5,2.1,19
29/01/2014,18:00,27.9,66,1011.8,1.1,158
29/01/2014,19:00,26.2,66,1012.5,1.9,159
29/01/2014,20:00,25,70,1013.3,2.3,131
29/01/2014,21:00,24.1,75,1014.2,2.5,133
29/01/2014,22:00,23.3,82,1014,2.3,133
29/01/2014,23:00,22.7,85,1014.2,1.9,129
30/01/2014,00:00,22.3,87,1014.2,1.2,166
30/01/2014,01:00,21.3,91,1013.9,0.9,216
30/01/2014,02:00,21,95,1013.6,1.3,171
30/01/2014,03:00,21.2,95,1013.1,1,169
30/01/2014,04:00,21.2,94,1013.2,1.1,180
30/01/2014,05:00,21.2,94,1013.3,1.7,167
30/01/2014,06:00,21.2,94,1014.2,1.3,113
30/01/2014,07:00,21.4,94,1015.1,1.1,131
30/01/2014,08:00,22.7,91,1016,2,87
30/01/2014,09:00,24.4,79,1016.7,2.9,94
30/01/2014,10:00,26.3,69,1016.8,3.4,60
30/01/2014,11:00,27.4,60,1016.2,3.3,61
30/01/2014,12:00,28.2,57,1015.1,2.9,84
30/01/2014,13:00,29.3,49,1014,2.4,92
30/01/2014,14:00,29.7,46,1012.8,1,45
30/01/2014,15:00,29.8,48,1012,1.3,90
30/01/2014,16:00,29.8,50,1011.6,0.9,0
30/01/2014,17:00,30,49,1012,0.9,117
30/01/2014,18:00,27,58,1012.2,2.7,158
30/01/2014,19:00,25,64,1012.7,2.3,135
30/01/2014,20:00,24.1,68,1013.6,2.4,132
30/01/2014,21:00,23.3,77,1014,2.7,124
30/01/2014,22:00,22.8,82,1014.7,2.1,121
30/01/2014,23:00,22.3,85,1014.5,1.5,143
31/01/2014,00:00,21.8,88,1014.2,1.3,151
31/01/2014,01:00,21.1,90,1013.7,0.8,187
31/01/2014,02:00,20.4,93,1013.1,1.1,175
31/01/2014,03:00,20.1,94,1012.7,0.8,173
31/01/2014,04:00,20.1,95,1012.8,0,-
31/01/2014,05:00,19.8,94,1013.2,0.1,180
31/01/2014,06:00,19.5,95,1013.9,0.6,129
31/01/2014,07:00,19.5,97,1014.5,1,169
31/01/2014,08:00,21.7,93,1015.8,2.2,80
31/01/2014,09:00,24.2,82,1016.5,2.1,51
31/01/2014,10:00,25.4,70,1016.5,2.6,36
31/01/2014,11:00,26.7,66,1015.9,1.6,43
31/01/2014,12:00,28.1,63,1015,1.7,36
31/01/2014,13:00,28.8,58,1013.8,2.2,0
31/01/2014,14:00,29.1,56,1012.7,1.6,0
31/01/2014,15:00,29.7,53,1012.1,1.7,347
31/01/2014,16:00,29,55,1011.8,1.7,7
31/01/2014,17:00,29.6,50,1012,0.6,329
31/01/2014,18:00,27.6,70,1012.1,1.6,356
31/01/2014,19:00,26.1,66,1012.7,2.2,144
31/01/2014,20:00,24.8,70,1013.4,1.8,139
31/01/2014,21:00,23.8,76,1013.9,2.4,123
31/01/2014,22:00,23.2,81,1014.2,2.2,126
31/01/2014,23:00,22.6,87,1013.8,1.4,146
01/02/2014,00:00,21.7,91,1013.3,1.8,146
01/02/2014,01:00,21.5,95,1012.8,1.9,122
01/02/2014,02:00,21.4,94,1012.7,0.5,112
01/02/2014,03:00,21.5,94,1012.3,1.2,70
01/02/2014,04:00,20.7,95,1012.5,0.9,174
01/02/2014,05:00,20,98,1012.5,1,191
01/02/2014,06:00,19.6,99,1012.5,1.6,184
01/02/2014,07:00,19.5,100,1013.2,1.6,194
01/02/2014,08:00,21.4,99,1014,1.6,153
01/02/2014,09:00,24.4,82,1014.7,1.7,121
01/02/2014,10:00,26,73,1014.7,2.9,78
01/02/2014,11:00,28,59,1013.7,2.3,167
01/02/2014,12:00,28.4,57,1012.9,1.5,180
01/02/2014,13:00,29.3,53,1012,1.4,219
01/02/2014,14:00,29.3,53,1010.9,1.1,190
01/02/2014,15:00,29.8,50,1010.3,2,250
01/02/2014,16:00,30.1,49,1010.1,2.2,286
01/02/2014,17:00,29.2,51,1010.4,1.6,270
01/02/2014,18:00,28,64,1010.6,1.7,118
01/02/2014,19:00,25.6,71,1011.1,2.4,132
01/02/2014,20:00,24.1,76,1011.7,2,153
01/02/2014,21:00,22.9,82,1012.3,1.7,156
01/02/2014,22:00,22.3,87,1012.2,2,165
01/02/2014,23:00,21.5,91,1012.1,1,197
02/02/2014,00:00,21.2,95,1012.1,0.9,148
02/02/2014,01:00,21.4,95,1011.7,1.1,180
02/02/2014,02:00,21,97,1011.1,1.9,183
02/02/2014,03:00,20.8,99,1010.9,1.7,205
02/02/2014,04:00,20.8,99,1010.9,1.8,180
02/02/2014,05:00,20.7,100,1011.1,1.7,170
02/02/2014,06:00,20.8,100,1011.7,1.6,145
02/02/2014,07:00,21.1,100,1012.5,1.8,161
02/02/2014,08:00,22.4,96,1013.2,2.2,153
02/02/2014,09:00,24.2,83,1013.6,2.1,175
02/02/2014,10:00,26,72,1013.3,1.7,167
02/02/2014,11:00,27.3,67,1012.8,0.9,221
02/02/2014,12:00,27.9,66,1011.8,1.9,0
02/02/2014,13:00,28.1,63,1010.6,1.5,254
02/02/2014,14:00,28,66,1009.4,1.8,128
02/02/2014,15:00,28.5,62,1008.4,0.7,153
02/02/2014,16:00,29.2,59,1007.9,0.8,30
02/02/2014,17:00,28.9,57,1008.1,0.7,254
02/02/2014,18:00,28.8,60,1008.2,0.9,234
02/02/2014,19:00,27.3,67,1008.5,0.9,264
02/02/2014,20:00,25.5,77,1009.4,2.7,158
02/02/2014,21:00,24.7,80,1009.9,1.5,157
02/02/2014,22:00,23.7,85,1009.9,2.3,187
02/02/2014,23:00,22.9,88,1009.6,2.2,188
03/02/2014,00:00,22.2,90,1009.4,2.1,172
03/02/2014,01:00,22,92,1009.3,1.3,151
03/02/2014,02:00,22.3,91,1008.9,2.1,161
03/02/2014,03:00,21.8,93,1008.5,1.6,166
03/02/2014,04:00,21.4,96,1008.7,1.6,165
03/02/2014,05:00,21.1,97,1008.8,1.6,158
03/02/2014,06:00,20.8,99,1008.9,1.6,150
03/02/2014,07:00,21,100,1009.6,1.6,142
03/02/2014,08:00,22.6,96,1010.3,2.5,143
03/02/2014,09:00,25.1,84,1010.5,1.7,167
03/02/2014,10:00,26.4,77,1010.5,1.7,220
03/02/2014,11:00,27.8,70,1010,2.4,294
03/02/2014,12:00,28.2,65,1008.9,2.2,286
03/02/2014,13:00,29.2,59,1007.9,2.6,293
03/02/2014,14:00,30.2,58,1007.1,2.5,299
03/02/2014,15:00,30.6,54,1006.6,2.4,292
03/02/2014,16:00,30.9,56,1006.6,2.1,275
03/02/2014,17:00,30,59,1006.8,1.2,270
03/02/2014,18:00,29.3,60,1007.2,1.3,228
03/02/2014,19:00,27.7,69,1007.7,1.4,180
03/02/2014,20:00,25.5,85,1008.5,3.1,153
03/02/2014,21:00,24.3,90,1008.9,3.1,169
03/02/2014,22:00,23.6,94,1009,2.6,173
03/02/2014,23:00,23.3,96,1008.9,2.4,173
04/02/2014,00:00,23,97,1008.4,2.5,175
04/02/2014,01:00,22.9,98,1008.2,1.4,168
04/02/2014,02:00,22.9,98,1007.9,1.3,153
04/02/2014,03:00,23.1,98,1007.6,1.2,194
04/02/2014,04:00,22.8,98,1007.8,0.9,111
04/02/2014,05:00,22.6,99,1008.1,1.5,118
04/02/2014,06:00,22.6,100,1008.3,1.1,131
04/02/2014,07:00,22.7,100,1008.8,1.5,127
04/02/2014,08:00,23.6,97,1009.3,1.8,139
04/02/2014,09:00,25,90,1009.8,1.7,173
04/02/2014,10:00,26.5,80,1009.8,1.4,90
04/02/2014,11:00,27.9,72,1009.3,0.6,135
04/02/2014,12:00,28.4,70,1008.5,1.4,150
04/02/2014,13:00,28.8,68,1007.6,2.1,76
04/02/2014,14:00,30.2,61,1006.7,1.6,120
04/02/2014,15:00,30.2,61,1006.5,2.7,147
04/02/2014,16:00,29.9,64,1006.5,3.7,124
04/02/2014,17:00,28.5,67,1007.1,3.1,127
04/02/2014,18:00,27,73,1007.3,1.9,125
04/02/2014,19:00,25.6,79,1008.1,2.3,157
04/02/2014,20:00,24.6,83,1008.7,1.7,140
04/02/2014,21:00,23.6,88,1009,2,174
04/02/2014,22:00,23,93,1008.9,1.4,155
04/02/2014,23:00,22.6,95,1008.7,1,169
05/02/2014,00:00,22.3,96,1008.5,0.6,180
05/02/2014,01:00,22.1,99,1007.9,1,135
05/02/2014,02:00,22.4,100,1007.3,2.2,106
05/02/2014,03:00,22.3,97,1007.2,1.2,185
05/02/2014,04:00,21.4,100,1007.2,0.9,198
05/02/2014,05:00,21.5,100,1007.4,1.1,153
05/02/2014,06:00,21.2,100,1008.3,1.4,197
05/02/2014,07:00,21.5,100,1009.2,0.4,243
05/02/2014,08:00,22.7,100,1010,0.9,167
05/02/2014,09:00,24.7,88,1010.7,2.2,122
05/02/2014,10:00,25.7,81,1010.9,2.2,90
05/02/2014,11:00,26.7,75,1010.4,2.2,80
05/02/2014,12:00,28,67,1009.3,3.1,96
05/02/2014,13:00,29.4,61,1008.4,2.9,100
05/02/2014,14:00,29.2,62,1007.6,2.9,126
05/02/2014,15:00,29.3,61,1007.2,2.9,119
05/02/2014,16:00,29.3,61,1007.1,2.8,107
05/02/2014,17:00,28.2,65,1007.3,2.2,111
05/02/2014,18:00,27,70,1007.8,2.2,133
05/02/2014,19:00,25.6,75,1008.4,2.3,124
05/02/2014,20:00,24.7,83,1009.2,2.5,116
05/02/2014,21:00,24.1,87,1009.6,2,120
05/02/2014,22:00,23.4,91,1009.4,2.5,137
05/02/2014,23:00,23,92,1009,2.8,120
06/02/2014,00:00,22.8,93,1008.5,2.6,129
06/02/2014,01:00,22.5,94,1008.2,2,127
06/02/2014,02:00,22.2,95,1007.8,1.6,125
06/02/2014,03:00,21.9,96,1007.3,2.7,121
06/02/2014,04:00,21.9,96,1007.3,2.4,126
06/02/2014,05:00,21.7,95,1008.2,1.4,176
06/02/2014,06:00,20.9,98,1009,1.5,222
06/02/2014,07:00,20.8,100,1010,1.2,270
06/02/2014,08:00,22.2,99,1010.9,1.1,90
06/02/2014,09:00,25.1,80,1011.7,3.5,98
06/02/2014,10:00,26.5,72,1011.7,3.2,90
06/02/2014,11:00,27.7,63,1011.1,2.9,115
06/02/2014,12:00,28.5,60,1010,2.5,79
06/02/2014,13:00,29,58,1008.9,2,57
06/02/2014,14:00,29.6,56,1007.7,1.5,143
06/02/2014,15:00,29.9,56,1007.2,1.5,110
06/02/2014,16:00,30.3,54,1007.1,2.1,141
06/02/2014,17:00,29.5,56,1007.4,2.9,125
06/02/2014,18:00,28.1,60,1007.6,1.7,130
06/02/2014,19:00,26.3,69,1008.1,1.4,129
06/02/2014,20:00,25.1,72,1008.7,1.5,148
06/02/2014,21:00,23.9,79,1009.3,1.2,171
06/02/2014,22:00,23,85,1009.2,0.9,144
06/02/2014,23:00,22.2,89,1008.9,0.7,180
07/02/2014,00:00,21.2,95,1008.8,1.5,169
07/02/2014,01:00,21,98,1008.4,1.3,171
07/02/2014,02:00,20.9,100,1007.8,1.1,135
07/02/2014,03:00,21,100,1007.6,1.2,149
07/02/2014,04:00,21,100,1007.7,1.3,162
07/02/2014,05:00,20.9,100,1008.2,0.9,126
07/02/2014,06:00,20.9,100,1008.8,0.7,117
07/02/2014,07:00,21.4,100,1009.8,1.6,79
07/02/2014,08:00,22,100,1010.9,1.6,50
07/02/2014,09:00,22.9,100,1011.5,1.1,38
07/02/2014,10:00,25.6,85,1011.2,2.2,8
07/02/2014,11:00,27.2,76,1010.5,2.1,61
07/02/2014,12:00,28.2,66,1009.6,2.7,80
07/02/2014,13:00,29,63,1008.4,1.9,93
07/02/2014,14:00,29.9,58,1007.3,1.6,105
07/02/2014,15:00,31.3,52,1006.8,2.5,130
07/02/2014,16:00,31.3,49,1006.7,2.5,148
07/02/2014,17:00,30.7,51,1006.8,2.7,124
07/02/2014,18:00,29,60,1007.2,1.9,145
07/02/2014,19:00,26.7,74,1007.6,2.1,141
07/02/2014,20:00,25.3,80,1008.2,2.1,149
07/02/2014,21:00,24.2,85,1008.4,2,160
07/02/2014,22:00,23.2,89,1008.4,2.4,173
07/02/2014,23:00,22.4,92,1008.3,2.2,193
08/02/2014,00:00,21.7,96,1007.9,1.7,197
08/02/2014,01:00,21.4,99,1007.3,1.9,198
08/02/2014,02:00,21.1,100,1007.2,0.8,263
08/02/2014,03:00,21.7,100,1007.3,1,336
08/02/2014,04:00,21.1,100,1007.7,0.1,315
08/02/2014,05:00,21.4,100,1008.3,1.7,54
08/02/2014,06:00,21.8,100,1009.2,2.4,62
08/02/2014,07:00,21.5,100,1009.9,1.7,80
08/02/2014,08:00,22.7,99,1010.9,1.6,90
08/02/2014,09:00,24.8,86,1011.6,2,75
08/02/2014,10:00,26.4,74,1011.6,2.7,77
08/02/2014,11:00,27.1,68,1010.5,2.2,69
08/02/2014,12:00,28.8,61,1009.2,3,184
08/02/2014,13:00,30,58,1007.8,1.8,146
08/02/2014,14:00,30.9,55,1007,1.1,112
08/02/2014,15:00,31.4,53,1006.3,1.9,90
08/02/2014,16:00,31.3,55,1006.2,2.1,163
08/02/2014,17:00,30.9,57,1006.6,2.1,163
08/02/2014,18:00,29.3,64,1006.8,1.8,151
08/02/2014,19:00,27.6,73,1007.4,1.9,145
08/02/2014,20:00,26.2,80,1007.9,1.7,123
08/02/2014,21:00,25,85,1008.2,2.3,160
08/02/2014,22:00,23.9,91,1008.3,2.3,170
08/02/2014,23:00,23.4,92,1008.3,1.1,202
09/02/2014,00:00,22.7,95,1008.3,1.3,207
09/02/2014,01:00,22.4,98,1007.9,1.6,223
09/02/2014,02:00,22.1,99,1007.4,1.8,218
09/02/2014,03:00,22.2,100,1007.4,1.6,210
09/02/2014,04:00,22.3,100,1007.4,1.5,200
09/02/2014,05:00,22,100,1007.9,1.4,192
09/02/2014,06:00,21.9,100,1008.7,1.4,146
09/02/2014,07:00,22.2,100,1009.2,0.9,111
09/02/2014,08:00,23.5,99,1009.9,1,90
09/02/2014,09:00,25.6,86,1010.4,2.5,76
09/02/2014,10:00,27.1,77,1010.6,1.8,61
09/02/2014,11:00,28,73,1010,1.6,18
09/02/2014,12:00,28.9,64,1008.9,2.7,84
09/02/2014,13:00,29.9,61,1007.7,2,135
09/02/2014,14:00,30.9,56,1006.7,2.4,202
09/02/2014,15:00,31,55,1006.2,2.4,234
09/02/2014,16:00,31.8,51,1006.2,2.8,224
09/02/2014,17:00,31.1,54,1006.5,2.1,221
09/02/2014,18:00,29.5,61,1006.7,1.9,189
09/02/2014,19:00,27.9,69,1007.3,1.9,174
09/02/2014,20:00,26.4,81,1007.9,2.4,163
09/02/2014,21:00,25.3,87,1008.9,2.3,155
09/02/2014,22:00,24.4,90,1009.3,1.5,184
09/02/2014,23:00,23.8,93,1009.3,1.7,177
10/02/2014,00:00,23.2,96,1009.2,1.7,208
10/02/2014,01:00,23.1,98,1008.7,2,180
10/02/2014,02:00,22.8,98,1008.4,1.7,183
10/02/2014,03:00,22.7,99,1008.1,1.6,184
10/02/2014,04:00,22.5,100,1008.2,1.6,162
10/02/2014,05:00,22.6,100,1008.3,1.7,163
10/02/2014,06:00,22.9,100,1008.9,1.9,174
10/02/2014,07:00,23.1,98,1009.5,2.5,182
10/02/2014,08:00,24.5,93,1010.3,2.1,180
10/02/2014,09:00,26.6,79,1010.7,1.1,190
10/02/2014,10:00,28.2,72,1010.6,1.8,22
10/02/2014,11:00,28.5,71,1010.1,2.2,333
10/02/2014,12:00,29.6,67,1009,2.4,35
10/02/2014,13:00,30.5,64,1008.1,1.6,346
10/02/2014,14:00,31.4,59,1006.8,1.2,9
10/02/2014,15:00,31.6,58,1006.3,2.2,80
10/02/2014,16:00,31.6,56,1006.1,1.8,71
10/02/2014,17:00,31.8,57,1006.3,1.7,100
10/02/2014,18:00,30.6,61,1006.8,1.6,140
10/02/2014,19:00,28.5,72,1007.6,2.5,140
10/02/2014,20:00,27,75,1008.7,2.8,134
10/02/2014,21:00,25.8,82,1009.6,2.6,126
10/02/2014,22:00,25,86,1010.3,2.7,118
10/02/2014,23:00,24.6,88,1010.5,2,131
11/02/2014,00:00,24,90,1010.1,1.8,142
11/02/2014,01:00,23.5,93,1009.8,1.3,176
11/02/2014,02:00,23,95,1009,1.9,177
11/02/2014,03:00,22.8,95,1008.8,1.8,196
11/02/2014,04:00,22.2,97,1008.8,1.5,217
11/02/2014,05:00,22.1,99,1008.9,1.4,205
11/02/2014,06:00,22.2,99,1009.3,1,186
11/02/2014,07:00,22.3,100,1009.8,1,186
11/02/2014,08:00,23.9,97,1010.6,1.6,166
11/02/2014,09:00,26.1,84,1011.1,3.1,148
11/02/2014,10:00,27.9,76,1011.4,2.6,94
11/02/2014,11:00,28.4,73,1010.9,2.6,97
11/02/2014,12:00,30,65,1010,3.1,96
11/02/2014,13:00,30.5,61,1008.9,2.3,92
11/02/2014,14:00,30.9,58,1007.9,2.2,82
11/02/2014,15:00,31.3,57,1007.3,2.2,87
11/02/2014,16:00,31.1,60,1007.2,2,90
11/02/2014,17:00,30.1,65,1007.4,2.6,162
11/02/2014,18:00,28.1,74,1008.1,3.7,160
11/02/2014,19:00,26.7,77,1008.7,1.6,133
11/02/2014,20:00,25.9,83,1009.5,2.3,140
11/02/2014,21:00,25.2,86,1009.9,2.1,145
11/02/2014,22:00,24.5,90,1010,1.7,155
11/02/2014,23:00,23.9,93,1009.6,1.4,172
12/02/2014,00:00,23.3,95,1009.4,1.3,189
12/02/2014,01:00,22.8,97,1008.9,1.4,184
12/02/2014,02:00,22.5,99,1008.3,1.5,180
12/02/2014,03:00,22.4,99,1007.8,1.3,180
12/02/2014,04:00,22.3,99,1007.7,1.2,166
12/02/2014,05:00,22.2,99,1007.9,1.2,145
12/02/2014,06:00,22.8,97,1008.5,1.9,125
12/02/2014,07:00,23.1,94,1009.8,1.9,129
12/02/2014,08:00,24.2,90,1010.7,2,96
12/02/2014,09:00,26.2,81,1011.4,2.9,104
